"person1" "person2" "person3" "person4" "person5" "person6" "person7" "person8" "person9" "person10"
"ENSG00000172890" 5.315917 5.98949 4.720356 7.370821 7.05114 4.476893 4.343522 7.857753 4.290543 4.420068
"ENSG00000254469" 4.302219 3.537864 3.978577 4.286883 3.24934 4.794833 4.410165 4.722611 4.559917 3.65328
"ENSG00000137522" 3.017038 3.661218 2.764465 2.207942 4.163041 2.209654 3.321795 2.458417 3.658198 4.810392
"ENSG00000137496" 4.7287012 5.0369658 0.6656119 4.6911391 0.360195 2.6890387 -0.1044337 4.5879974 3.8842595 2.1981506
"ENSG00000137497" 8.350154 6.03027 8.415194 6.766113 7.240342 8.703682 5.4835 7.427526 8.683568 5.083922
"ENSG00000149357" 6.73934 6.124057 4.318167 7.471138 7.254067 4.242569 7.155714 6.734595 7.27442 7.032944
"ENSG00000110200" 0.3760972 2.6505683 3.4273284 1.0580611 2.8698962 2.1384895 0.8748631 2.3245806 3.4687154 0.3066836
"ENSG00000110203" 7.6653873 4.5777419 7.4916899 6.6554527 2.4711873 8.0426852 -0.7751119 5.700665 7.9081106 -0.1288264
"ENSG00000165458" 3.240564 4.053354 1.289593 6.998506 3.97522 4.90193 2.973989 4.250967 7.119867 3.808766
"ENSG00000162129" 5.3642762 1.5607426 3.9704998 -0.5309408 4.9201186 2.0062422 0.9793508 1.6619678 3.0877322 5.0053838
"ENSG00000186635" 2.558146 7.402503 7.598664 3.724157 6.084743 9.002626 3.093088 10.11572 4.010857 7.007492
"ENSG00000214530" 0.980066 4.4445534 2.240213 4.443782 2.5146794 -0.217156 -1.4948671 -0.7787505 1.853483 -0.668016
"ENSG00000168010" 9.514798 8.045165 8.517684 5.707254 9.670357 5.395526 9.11913 5.987124 9.308974 8.030636
"ENSG00000137478" 6.766828 7.073244 6.466753 6.562325 5.875746 6.207061 5.185841 6.463751 4.48928 6.11969
"ENSG00000175591" -0.5494124 6.1925483 -0.2119823 3.3375717 0.1882747 4.6692149 3.3877127 4.3358146 1.3347741 5.2624431
"ENSG00000054967" 7.633004 4.345291 6.038738 5.088678 8.061133 4.594143 4.429465 7.881965 2.926273 5.382657
"ENSG00000054965" 4.238607 4.884157 4.328252 5.253276 6.201425 4.979096 5.196466 6.422439 4.48304 5.378598
"ENSG00000021300" -0.5036515 2.3762631 0.4468058 2.9929603 1.7367023 2.0001902 2.6225722 3.0334848 0.3964154 1.8433406
"ENSG00000175582" 6.202771 8.432458 6.218987 8.156133 7.425243 7.299671 7.425853 9.079937 5.960039 7.28505
"ENSG00000175581" 3.53584 3.341552 2.32281 3.759899 3.094019 4.04093 2.251062 4.215141 2.594291 2.90776
"ENSG00000181924" 3.90225 3.856811 3.517275 4.205957 3.584409 3.47144 4.002862 3.402261 2.916314 4.603536
"ENSG00000175575" 4.441142 3.919436 3.310912 4.147349 2.921654 3.508042 4.771344 2.955176 4.393956 2.690426
"ENSG00000175567" 5.943367 4.740746 7.844976 3.255325 3.158945 5.968027 2.852455 4.532217 7.447728 2.687234
"ENSG00000175564" 3.2615391 0.6172772 2.7311425 -0.1628896 3.1684762 0.4726115 1.3988864 -0.1002098 2.4570634 1.0532459
"ENSG00000168014" 5.71423 5.667574 6.312407 6.344431 5.913881 6.627093 6.494837 5.28088 5.289469 5.836854
"ENSG00000214517" 4.599565 5.5941 4.035431 5.822851 6.13455 4.275864 5.82414 5.126961 4.64167 3.392646
"ENSG00000165434" 6.275879 6.602118 6.573067 7.071782 5.851163 5.548893 3.659847 5.419301 5.455359 6.501623
"ENSG00000175538" 6.113097 6.202817 5.826987 8.785045 6.721737 7.700025 6.045664 7.903588 8.134473 5.658506
"ENSG00000077514" 4.246237 4.762261 5.156445 5.902132 5.536949 4.38351 4.409853 5.509385 5.19275 4.442962
"ENSG00000166439" 7.004512 8.913068 8.526071 8.227567 8.911138 8.42018 7.178826 8.085373 8.077061 8.662926
"ENSG00000166435" 5.433526 4.795208 5.11719 3.765994 6.278699 4.206065 3.586982 4.31701 6.247907 3.834392
"ENSG00000118363" 4.131977 4.084352 4.417358 4.672716 4.962029 5.010301 4.578102 3.89504 3.97482 4.307579
"ENSG00000162139" 4.90636 4.820588 4.598758 4.247026 5.246848 4.909864 4.678132 5.134307 4.119149 4.825435
"ENSG00000137486" 6.792524 6.599177 5.690202 6.429449 4.690386 5.569217 4.145027 6.515597 7.134232 6.184158
"ENSG00000149273" 8.98489 6.960663 7.836988 7.047419 8.352483 7.377729 7.60964 9.636527 9.804294 7.396588
"ENSG00000158555" -0.8939 3.993608 2.576479 -1.038761 5.152471 4.168995 2.194646 4.92616 4.811195 1.76329
"ENSG00000149257" 3.6155378 3.1462567 1.2084824 1.9104641 0.7782247 3.328539 4.0155216 2.1905485 1.3303473 0.4495102
"ENSG00000062282" 4.219 6.112947 6.446617 7.718172 8.752801 8.023202 7.588938 5.461066 5.963015 8.276497
"ENSG00000198382" 7.417188 5.999528 5.373572 7.511212 6.715401 5.980904 7.539929 5.382025 6.476341 7.286761
"ENSG00000137492" 6.991679 6.66116 5.255856 6.34659 7.27275 5.641257 5.883039 5.241295 5.915155 6.930615
"ENSG00000179240" 1.827614 3.308624 4.048813 3.715149 1.278918 2.700487 1.92698 2.80207 2.043851 2.365327
"ENSG00000158636" 7.602064 7.266767 6.921745 6.177756 7.651758 5.774983 5.858331 6.562733 7.299056 6.447115
"ENSG00000078124" 6.201207 5.731801 4.456361 6.44739 4.469701 6.19293 4.509161 6.125609 5.944289 4.716751
"ENSG00000149260" -0.7354734 -1.7538074 2.6883804 4.900441 2.363742 0.6626835 2.3974627 -1.7143899 0.6112667 0.8644221
"ENSG00000149269" 7.016237 6.402393 8.405004 6.988978 6.335302 8.226801 6.418079 5.465679 7.735503 7.837558
"ENSG00000074201" 4.982877 5.769958 5.346574 6.989284 5.949597 6.677185 5.712791 5.499896 6.333512 5.210082
"ENSG00000048649" 7.774848 6.359708 8.324971 6.860906 7.708962 6.451629 6.28074 6.5904 7.781289 7.900961
"ENSG00000149262" 5.148286 5.386311 5.170189 4.961346 4.921653 6.084035 5.223401 5.807303 5.972095 6.028647
"ENSG00000151366" 2.706715 3.178417 3.475044 1.807154 4.115302 3.965872 2.262995 2.391405 2.242377 2.941277
"ENSG00000159063" 4.38306 4.816125 4.670022 3.343701 3.924709 3.157093 3.904382 3.104958 3.76429 4.379968
"ENSG00000188997" 2.338609 2.662841 4.479901 1.947744 3.965043 3.237346 2.508938 3.41664 2.256378 4.004131
"ENSG00000118369" 3.6115243 0.0584839 -2.0528192 -0.8246899 2.6505843 -0.7758739 1.6034722 -1.7489925 -0.6844204 3.8131505
"ENSG00000033327" 5.341339 4.068418 4.298311 6.975701 7.394146 6.281356 8.131176 7.672409 4.612066 4.15242
"ENSG00000137513" 4.647711 3.85857 3.948499 3.419731 3.41163 4.467664 4.035868 4.484212 4.073652 4.982188
"ENSG00000137509" 6.741528 7.374227 5.816155 5.864271 7.917202 5.809293 7.207075 7.392594 7.215712 6.588058
"ENSG00000165490" 3.026965 2.253306 4.409411 1.741562 3.968827 2.85273 2.162351 4.532171 2.04762 3.429861
"ENSG00000137502" 6.383078 5.224612 5.190637 5.477788 2.654345 5.126075 6.410779 5.662712 4.628868 2.467855
"ENSG00000165494" 9.076227 7.576881 9.141057 7.633741 9.168645 9.181897 8.218287 7.94943 8.649687 8.971466
"ENSG00000137494" 2.648276 2.537991 4.171502 3.023468 2.869979 2.28869 4.06907 3.965778 2.898382 3.334411
"ENSG00000137500" 5.689332 4.670431 5.005983 5.470566 5.683763 4.678037 5.973607 5.47749 5.227675 6.449061
"ENSG00000171204" 2.773005 4.463893 4.236523 5.643613 5.104918 3.706724 5.541593 4.368544 5.662356 2.759278
"ENSG00000171202" 0.8449802 3.678054 1.8891741 1.7195744 1.0629643 2.5857151 1.766615 0.5806463 3.0615963 1.6758659
"ENSG00000137504" 6.825665 7.560633 7.945836 7.050418 7.834111 6.77602 8.331354 6.632819 7.696092 8.272237
"ENSG00000137501" 4.613652 3.96235 7.314488 5.946539 4.579412 7.211348 6.173615 5.775323 5.902732 3.894807
"ENSG00000073921" 8.447303 9.796766 10.856327 10.004878 9.625917 9.914576 10.648844 8.700935 11.628045 10.071474
"ENSG00000074266" 5.978154 6.871333 4.533153 6.119631 3.747185 6.022786 3.990375 5.651775 4.961115 4.268685
"ENSG00000149196" 4.35144 3.554398 5.108899 5.191041 4.407751 4.147654 3.44536 3.969226 4.795644 4.01123
"ENSG00000151376" 1.34158574 1.25723759 -1.50906807 -0.40417944 -2.00885468 -0.03643842 0.75076374 -1.13407826 0.50349109 -1.69178158
"ENSG00000150687" -0.6276177 5.1066709 2.5733865 7.4250018 6.0405252 2.3964673 4.772593 6.93856 0.8087727 6.1432146
"ENSG00000166575" 4.058607 3.580437 5.042159 2.93708 3.548551 2.868595 4.237544 5.325811 3.574375 4.263798
"ENSG00000109861" 7.32278 7.826599 7.500738 7.149706 7.449475 9.197281 9.073736 7.556538 7.101448 7.05265
"ENSG00000110172" 7.75549 5.633211 7.901931 6.354468 7.26478 7.913255 6.653926 5.578804 6.203075 6.479607
"ENSG00000180773" 5.307514 5.73716 4.459259 4.872704 5.476831 4.725464 4.619471 4.318257 4.741481 4.269915
"ENSG00000166002" 2.716969 3.34459 1.129946 5.417317 2.055846 1.909543 2.539912 1.843428 3.097683 4.622532
"ENSG00000166004" 6.208076 5.84156 6.952273 7.519806 7.607524 6.150948 6.637423 5.53965 7.596048 6.100023
"ENSG00000166012" 6.531483 8.57265 6.369104 7.106883 5.862615 7.869953 9.211209 5.544601 8.602841 6.906952
"ENSG00000182919" 4.912609 5.324391 3.902256 4.64618 4.915445 4.463304 4.831346 4.552971 3.633807 3.493861
"ENSG00000042429" 5.018096 5.31438 5.488825 6.265783 5.706429 6.115958 4.536501 5.07281 5.706334 5.623964
"ENSG00000110218" 4.402166 4.133984 4.886379 5.216227 4.135885 4.510833 5.380761 5.416036 3.269185 3.180739
"ENSG00000020922" 6.431485 6.834816 7.413661 5.84841 6.633256 6.010633 5.271213 5.346628 6.672573 7.392759
"ENSG00000168876" 6.597304 6.403069 5.982787 4.033772 6.534592 3.65802 6.581278 4.262776 5.861921 4.257954
"ENSG00000196371" 3.302104 5.313401 3.277288 5.470571 5.01174 4.978697 3.888752 4.192706 4.822667 3.520244
"ENSG00000134627" 3.471112 2.148936 1.622548 2.161775 2.937987 4.495863 3.278066 4.237972 1.957179 2.690943
"ENSG00000166025" 1.749696 4.011702 5.232978 1.262805 4.591738 5.474929 2.065925 4.786279 4.191719 4.139474
"ENSG00000150316" 5.322304 4.115842 4.225865 3.994904 4.476834 5.551705 4.670439 4.007024 3.670568 5.170735
"ENSG00000263465" 8.024354 6.574812 8.267175 7.785511 8.115291 7.348239 7.84816 5.306348 7.496237 7.781983
"ENSG00000149218" 7.795857 8.155529 4.624728 6.418293 8.25831 8.773636 5.239287 6.342708 7.590597 8.449981
"ENSG00000149212" 12.092105 9.772196 9.740782 10.674493 7.957307 8.353714 9.460513 9.441472 8.102331 10.298486
"ENSG00000077458" 6.51147 4.71491 5.201897 7.384065 4.635878 5.17049 7.126892 5.812999 5.208649 5.087923
"ENSG00000166037" 4.851902 7.381836 5.19908 4.840519 7.00663 5.895566 4.873344 7.186851 6.83989 7.403028
"ENSG00000087053" 3.849132 5.542182 4.114862 5.364416 4.746952 5.221515 4.578185 5.348054 3.749944 3.833347
"ENSG00000184384" 6.564549 7.154298 5.701803 6.744338 6.092466 6.823698 6.663223 6.864756 6.861584 6.590125
"ENSG00000149231" 3.78003 6.255412 6.81235 6.494579 3.028386 4.248302 7.018137 3.445416 5.216729 6.031776
"ENSG00000183340" 1.999295 3.238429 2.409391 2.97939 4.787744 2.413893 3.316467 4.474153 4.047915 3.341107
"ENSG00000165895" 1.502595 3.072084 4.1432 4.164883 3.92202 2.470094 4.614646 1.807814 4.73784 4.979942
"ENSG00000137672" 3.2956127 1.6591663 0.4756285 4.1527924 -0.7064747 -1.3399109 5.3944754 0.935062 -0.3925328 2.5889302
"ENSG00000110318" 0.892795 2.2957303 0.9066793 2.9692448 2.4257327 1.4729858 1.9603159 2.2428232 3.2628062 1.5038252
"ENSG00000023445" 6.801382 7.171754 9.234033 8.205567 6.703852 9.465526 6.252624 7.105836 9.483068 7.505752
"ENSG00000110330" 8.610925 9.775912 9.985275 8.307658 9.471366 10.223188 9.665686 7.209884 8.303769 8.07084
"ENSG00000152558" 10.606844 8.579706 8.880034 9.984078 8.672663 10.113452 8.120576 9.089495 10.440513 10.300364
"ENSG00000118113" 6.432698 -1.233772 3.927341 6.331861 4.526423 5.415816 9.015983 2.782727 5.657944 7.025283
"ENSG00000137692" 4.63998 2.225459 3.868939 2.889875 2.747917 3.977267 2.50955 1.961129 2.047201 3.060841
"ENSG00000187240" 6.435692 3.290531 2.741151 5.830757 5.14391 1.923684 6.47666 3.211064 2.520318 3.82855
"ENSG00000170962" 4.6459493 5.1868412 4.7593971 0.4614864 2.4384049 2.0890059 5.6463053 4.3038703 4.9758622 5.5887245
"ENSG00000196954" 7.90203 8.357403 8.819686 8.576297 9.829454 9.648988 9.584078 7.897435 7.009653 8.448191
"ENSG00000137757" 3.361408 5.846047 2.746539 7.167019 4.102799 7.339969 6.548517 4.59046 3.601836 6.923831
"ENSG00000137752" 6.479115 8.85552 8.683615 8.121838 7.553287 6.054052 9.079903 8.597306 5.928122 7.087265
"ENSG00000204397" 5.264435 4.936864 6.086589 6.220066 3.597443 5.717568 7.302028 4.553302 5.168312 6.453731
"ENSG00000255221" 2.0539748 2.0351926 -1.0133434 1.1635422 3.4437981 2.6260338 0.5844197 3.6132603 4.5828687 -1.9440346
"ENSG00000170903" 4.215534 4.358639 5.306095 5.514609 5.801228 4.84579 5.948168 4.509499 6.265842 3.669933
"ENSG00000182359" 4.558493 3.606202 4.606431 4.378234 3.104607 3.057642 1.294242 4.096944 2.322449 1.653453
"ENSG00000149313" 5.004576 6.796797 4.896594 4.566156 6.549504 6.757241 4.573811 5.792984 5.161512 5.853939
"ENSG00000152404" 5.81158 4.606312 6.712877 5.256573 6.221239 5.529357 7.123375 6.837341 6.061352 5.82618
"ENSG00000137760" 3.14312 3.785585 5.422894 4.025464 3.724581 5.227465 4.718938 5.45639 5.229975 3.127994
"ENSG00000110660" 0.7193421 3.3786572 0.8458926 3.1553077 3.7544678 2.3173297 0.4145439 0.3236457 1.3536167 0.9301015
"ENSG00000179331" 0.3469342 2.4263117 4.2485003 1.5542315 0.5373326 1.5568306 2.2954736 4.0674639 3.1563429 3.4783568
"ENSG00000166266" 4.476976 6.172502 7.543821 7.058295 5.543128 7.313453 5.241163 4.392443 4.665419 5.894239
"ENSG00000075239" 3.859633 3.286837 4.442161 4.355231 5.274183 2.62391 4.901079 4.338298 3.141938 4.391851
"ENSG00000149308" 7.450056 8.007718 8.132305 7.907478 6.487124 7.922819 6.733873 8.270621 7.488639 8.02347
"ENSG00000149311" 10.070153 10.889863 10.172855 9.982654 11.416703 11.408465 10.376152 10.883344 9.849711 11.261887
"ENSG00000178202" 2.493114 2.096682 4.20532 1.773705 3.120586 3.966644 3.698693 1.914363 2.365798 2.702033
"ENSG00000110723" 4.0846703 0.7187408 0.7524835 0.7632667 2.5409127 3.9893079 0.9433589 -0.2480103 2.7707647 1.355458
"ENSG00000178105" 5.194015 5.146838 5.376356 3.203515 5.768369 3.146558 5.081531 5.152201 4.429459 4.243247
"ENSG00000149289" 3.981239 2.199854 2.205923 1.620049 3.85484 4.205843 1.490548 4.924162 4.044073 4.630497
"ENSG00000137710" 5.367966 4.402961 4.024497 4.648594 3.559325 4.019032 3.850181 4.377263 4.978532 4.292099
"ENSG00000137714" 3.827092 4.071569 3.60935 3.084379 4.025408 2.790783 4.290975 3.494117 2.775861 3.475564
"ENSG00000110777" 6.401907 0.2646449 5.5974265 2.3162817 1.4153465 3.1775151 -0.1315988 -0.5734145 4.9015709 6.007678
"ENSG00000170145" 4.560165 4.542977 4.505157 3.302254 4.608546 4.952769 3.563124 4.37762 4.550734 4.254638
"ENSG00000137713" 5.96272 5.892751 5.524718 4.707433 6.338034 5.170239 5.82409 5.869772 6.281621 5.937867
"ENSG00000086848" 2.066039 2.645156 1.703739 3.333197 1.631847 1.42103 1.633749 3.548634 2.071626 3.083277
"ENSG00000137720" -0.8350991 2.0299375 -0.3101539 0.892507 1.6746768 2.3815711 1.7104099 1.0603977 1.7147413 -0.3390377
"ENSG00000150764" 1.4099418 2.4128059 3.1418457 2.9168814 1.9937658 2.1859059 4.5136243 0.7407909 2.1633945 2.3188953
"ENSG00000150768" 3.181863 3.168432 3.975004 4.100496 3.863183 3.060995 3.488988 3.934895 4.398307 3.25808
"ENSG00000150776" 5.428099 5.967458 3.980053 5.804704 5.979188 4.133158 4.751551 4.100418 4.64927 4.67067
"ENSG00000150779" 3.18369 4.921666 2.108935 3.397269 3.958583 3.764843 4.237192 3.619123 2.216819 4.246206
"ENSG00000204370" 5.503584 6.192722 6.017729 5.885558 5.101396 6.244502 6.511399 3.772214 3.730769 6.551699
"ENSG00000150782" 5.454086 5.351947 2.009 5.113649 1.194615 5.149874 1.788658 2.140694 1.306891 2.864891
"ENSG00000150787" 4.096675 3.036893 3.326581 3.825571 3.93854 4.126205 4.153372 4.920624 3.402227 3.502745
"ENSG00000149294" 4.29404909 1.11684662 4.45177166 3.96287579 8.04411107 0.03927042 6.36991147 7.72833263 0.01203051 6.18678238
"ENSG00000149292" 5.781714 3.483362 5.704734 4.340124 3.690536 3.713079 3.263454 3.384879 5.276597 3.923201
"ENSG00000086827" 3.570801 4.867431 3.691347 3.616538 3.633141 4.204771 3.778207 3.739464 3.301584 3.218027
"ENSG00000048028" 6.780031 7.488591 4.82686 6.035021 5.396182 6.245404 7.171613 5.214546 5.902941 5.632698
"ENSG00000109906" 4.556716 2.733935 4.559681 4.231503 6.623661 5.885985 5.471604 6.165307 2.644802 1.16288
"ENSG00000180425" 3.978191 3.442357 3.986299 3.698993 4.2194 2.766933 3.765836 4.014854 4.615331 3.840305
"ENSG00000076053" 4.445769 5.851339 5.742657 3.585871 3.912864 4.679615 4.581638 3.984369 5.581458 4.586579
"ENSG00000076043" 5.519207 5.873263 4.691313 4.463386 6.359847 4.83285 3.440413 7.103402 7.329862 3.84744
"ENSG00000137656" 3.65488 4.583742 3.90115 3.37965 5.103968 4.879317 4.79749 3.404647 3.099469 3.193247
"ENSG00000109917" 5.891266 4.176684 5.726424 3.829853 4.304711 5.033606 3.938491 4.91344 5.091968 4.155944
"ENSG00000160584" 6.864705 7.16214 7.270338 7.564102 7.29589 8.094065 5.926639 7.262029 6.874428 7.6524
"ENSG00000168092" 7.403754 7.098878 6.074048 7.304079 6.919618 7.29232 6.43279 6.444169 7.134564 6.02607
"ENSG00000149577" 0.5097114 2.6150114 3.9527592 3.8710732 3.3453858 3.9951986 1.4354223 1.2825633 2.7061721 5.4986052
"ENSG00000149591" -0.4604311 5.9337703 4.8411657 -0.5657728 0.8606494 -1.3583554 1.2907859 1.3009715 3.7435636 4.8199786
"ENSG00000160613" 8.310968 7.671685 5.447272 5.544525 6.884312 8.832114 5.768126 7.108943 7.561707 7.344676
"ENSG00000167257" 4.590074 4.076255 2.510432 4.359424 4.930284 3.887928 3.815533 3.894292 3.584228 3.407536
"ENSG00000110274" 2.743951 3.677197 6.331125 2.756475 2.262431 5.056544 3.745487 4.629196 6.046777 1.6331
"ENSG00000110324" 7.804362 6.996439 8.870285 9.135305 7.242517 8.964364 6.836402 7.218866 8.240587 8.084354
"ENSG00000160593" 8.8664 9.137438 8.755962 8.03623 10.173293 10.000241 10.782951 10.611345 8.897529 10.93
"ENSG00000160588" 7.555665 9.231232 6.057101 6.854627 8.090405 8.836379 6.518586 8.91533 8.675721 7.462166
"ENSG00000149573" 3.014925 1.892227 1.518036 4.941326 3.412455 1.760354 3.546748 5.778345 4.212892 2.345826
"ENSG00000198851" 4.248329 5.303068 3.610541 3.287613 6.004755 4.195062 5.478982 5.282289 4.38888 5.353078
"ENSG00000167286" 5.3178 6.658256 4.378264 5.52149 3.301985 4.327922 5.443818 7.078995 4.861012 3.529236
"ENSG00000160654" 7.528495 4.503238 3.209236 6.836146 6.314321 4.035145 4.114917 5.034589 6.908948 6.072184
"ENSG00000110344" 6.934873 7.757821 7.230048 8.251388 7.168731 7.920887 8.446651 6.921947 7.932829 6.992021
"ENSG00000167283" 5.781677 6.324517 5.193579 6.148102 5.00518 6.568869 6.95469 6.573951 7.084135 5.865251
"ENSG00000118058" 8.854666 7.718357 8.784628 6.750159 7.055669 8.323775 6.58877 8.38846 9.073617 7.184827
"ENSG00000149582" 2.27059747 1.30044357 1.15890235 -1.27162202 1.84408957 -1.38062063 -0.08722803 3.17283564 0.51410194 1.78072984
"ENSG00000118096" 3.547568 2.019748 3.103687 3.006077 3.181286 2.34393 3.846538 1.877711 3.873817 2.772079
"ENSG00000095139" 6.451078 6.017001 7.2964 6.82223 6.79598 7.178988 6.314367 5.993937 7.217462 7.130559
"ENSG00000110367" 10.370523 8.832328 10.331771 10.487312 10.569569 9.793057 10.530015 9.085733 9.696962 9.590044
"ENSG00000160683" 2.6037982 3.2480948 3.7691546 0.1754887 -0.4124368 6.3869445 -1.6613296 0.2486681 5.6889852 2.8845277
"ENSG00000186174" 3.020703 0.852323 1.346013 -1.153516 5.569626 2.86259 5.311007 5.814989 5.324724 1.979785
"ENSG00000186166" 5.442007 5.328796 4.966069 4.577645 4.673297 6.003276 4.910831 4.958731 5.267116 5.07465
"ENSG00000118181" 8.159212 7.030849 8.867929 9.087964 8.932452 8.458231 7.036546 8.432245 9.346607 7.48813
"ENSG00000196655" 4.531672 5.050454 4.792748 5.566438 4.182596 4.834142 4.640156 3.996734 5.412327 4.582671
"ENSG00000137700" 2.22800458 0.99177655 3.22561344 0.05713378 4.07193203 -0.0731774 3.6792234 3.7985208 2.4994593 2.59633964
"ENSG00000149428" 5.916596 4.959724 5.559044 1.664903 2.116226 4.092516 1.984105 3.777666 5.656196 3.776741
"ENSG00000160695" 3.19241 4.552505 2.788401 4.546833 5.931375 5.122411 4.109673 3.336531 6.13075 3.936952
"ENSG00000256269" 0.520621 3.5440516 7.6370121 0.4212286 3.1673632 3.9262924 7.0867589 7.0409652 4.7081801 7.6442978
"ENSG00000188486" -0.7998876 -1.0016271 5.5480212 2.3786409 2.7018878 1.2580962 4.4862812 1.2616508 1.829633 3.6912576
"ENSG00000172269" 0.7543239 0.7827769 2.2726852 0.9556685 1.4779805 1.3418097 2.0284499 3.0799846 3.3602446 1.1632186
"ENSG00000172375" 4.788744 1.805788 1.973435 1.848184 4.671839 5.244161 3.695382 4.127897 5.35591 3.277363
"ENSG00000172273" 4.973778 4.954393 5.06655 3.814256 3.896747 5.071888 2.898926 3.804715 4.113344 4.275187
"ENSG00000160703" 2.3178107 -1.0032789 0.4562767 -0.5608984 3.082697 0.5733841 3.7676453 -0.7221385 0.7582045 1.9637742
"ENSG00000110395" 6.664168 6.317346 9.007945 7.160365 7.049137 9.012496 6.660081 5.977293 6.457484 7.073859
"ENSG00000173456" -1.4049311 -0.7380405 -0.5315789 1.0628203 0.7472767 1.1058955 2.7294797 0.2551558 1.7785397 -0.2695983
"ENSG00000110400" 0.2502056 4.2893664 -0.1606657 2.943601 1.8853034 1.0710103 1.5025073 2.0970526 1.4653465 1.2756533
"ENSG00000184232" -0.4246395 1.7089143 2.7534824 -0.9952827 -0.1485948 3.0481163 0.8697094 -0.6359679 -1.2090757 0.3395177
"ENSG00000196914" 9.542103 8.571925 10.761602 8.959497 10.762802 6.607297 7.101064 6.105519 6.633838 5.154493
"ENSG00000154114" 5.137784 5.367246 5.828453 9.326096 5.794487 6.565314 5.786643 8.96619 7.194774 5.471948
"ENSG00000109929" 2.664155 2.567561 5.002562 3.107195 3.483601 2.656588 2.531011 3.691174 3.378038 4.672594
